"","date","species","count","notes","year"
"68",2000-06-09,"cago",0,NA,2000
"69",2000-06-09,"porpoise",0,NA,2000
"70",2000-06-09,"raptor",0,NA,2000
"71",2000-06-09,"gbhe",0,NA,2000
"72",2000-06-09,"scoter",0,NA,2000
"73",2000-06-09,"shearwater",0,NA,2000
"74",2000-06-09,"wisp",0,NA,2000
"75",2000-06-09,"lbbg",0,NA,2000
"76",2000-06-10,"herg",122,"Lots of commorants",2000
"77",2000-06-10,"gbbg",0,"Lots of commorants",2000
"78",2000-06-10,"coei_ad",64,"Lots of commorants",2000
"79",2000-06-10,"coei_ju",0,"Lots of commorants",2000
"80",2000-06-10,"blgu",402,"Lots of commorants",2000
"81",2000-06-10,"puffin",0,"Lots of commorants",2000
"82",2000-06-10,"dcco",0,"Lots of commorants",2000
"83",2000-06-10,"ternsp",0,"Lots of commorants",2000
"84",2000-06-10,"razo",0,"Lots of commorants",2000
"85",2000-06-10,"lagu",0,"Lots of commorants",2000
"86",2000-06-10,"comu",0,"Lots of commorants",2000
"87",2000-06-10,"baea",0,"Lots of commorants",2000
"88",2000-06-10,"noga",0,"Lots of commorants",2000
"89",2000-06-10,"corvid",0,"Lots of commorants",2000
"90",2000-06-10,"peepsp",0,"Lots of commorants",2000
"91",2000-06-10,"seals",0,"Lots of commorants",2000
"92",2000-06-10,"colo",0,"Lots of commorants",2000
"93",2000-06-10,"cago",0,"Lots of commorants",2000
"94",2000-06-10,"porpoise",0,"Lots of commorants",2000
"95",2000-06-10,"raptor",0,"Lots of commorants",2000
"96",2000-06-10,"gbhe",0,"Lots of commorants",2000
"97",2000-06-10,"scoter",0,"Lots of commorants",2000
"98",2000-06-10,"shearwater",0,"Lots of commorants",2000
"99",2000-06-10,"wisp",0,"Lots of commorants",2000
"100",2000-06-10,"lbbg",0,"Lots of commorants",2000
"101",2000-06-11,"herg",67,NA,2000
"102",2000-06-11,"gbbg",0,NA,2000
"103",2000-06-11,"coei_ad",88,NA,2000
"104",2000-06-11,"coei_ju",0,NA,2000
"105",2000-06-11,"blgu",297,NA,2000
"106",2000-06-11,"puffin",0,NA,2000
"107",2000-06-11,"dcco",0,NA,2000
"108",2000-06-11,"ternsp",0,NA,2000
"109",2000-06-11,"razo",0,NA,2000
"110",2000-06-11,"lagu",0,NA,2000
"111",2000-06-11,"comu",0,NA,2000
"112",2000-06-11,"baea",0,NA,2000
"113",2000-06-11,"noga",0,NA,2000
"114",2000-06-11,"corvid",0,NA,2000
"115",2000-06-11,"peepsp",0,NA,2000
"116",2000-06-11,"seals",0,NA,2000
"117",2000-06-11,"colo",0,NA,2000
"118",2000-06-11,"cago",0,NA,2000
"119",2000-06-11,"porpoise",0,NA,2000
"120",2000-06-11,"raptor",0,NA,2000
"121",2000-06-11,"gbhe",0,NA,2000
"122",2000-06-11,"scoter",0,NA,2000
"123",2000-06-11,"shearwater",0,NA,2000
"124",2000-06-11,"wisp",0,NA,2000
"125",2000-06-11,"lbbg",0,NA,2000
"126",2000-06-12,"herg",88,NA,2000
"127",2000-06-12,"gbbg",0,NA,2000
"128",2000-06-12,"coei_ad",63,NA,2000
"129",2000-06-12,"coei_ju",8,NA,2000
"130",2000-06-12,"blgu",249,NA,2000
"131",2000-06-12,"puffin",0,NA,2000
"132",2000-06-12,"dcco",0,NA,2000
"133",2000-06-12,"ternsp",0,NA,2000
"134",2000-06-12,"razo",0,NA,2000
"135",2000-06-12,"lagu",0,NA,2000
"136",2000-06-12,"comu",0,NA,2000
"137",2000-06-12,"baea",0,NA,2000
"138",2000-06-12,"noga",0,NA,2000
"139",2000-06-12,"corvid",0,NA,2000
"140",2000-06-12,"peepsp",0,NA,2000
"141",2000-06-12,"seals",0,NA,2000
"142",2000-06-12,"colo",0,NA,2000
"143",2000-06-12,"cago",0,NA,2000
"144",2000-06-12,"porpoise",0,NA,2000
"145",2000-06-12,"raptor",0,NA,2000
"146",2000-06-12,"gbhe",0,NA,2000
"147",2000-06-12,"scoter",0,NA,2000
"148",2000-06-12,"shearwater",0,NA,2000
"149",2000-06-12,"wisp",0,NA,2000
"150",2000-06-12,"lbbg",0,NA,2000
"151",2000-06-13,"herg",148,NA,2000
"152",2000-06-13,"gbbg",0,NA,2000
"153",2000-06-13,"coei_ad",91,NA,2000
"154",2000-06-13,"coei_ju",17,NA,2000
"155",2000-06-13,"blgu",274,NA,2000
"156",2000-06-13,"puffin",0,NA,2000
"157",2000-06-13,"dcco",0,NA,2000
"158",2000-06-13,"ternsp",0,NA,2000
"159",2000-06-13,"razo",0,NA,2000
"160",2000-06-13,"lagu",0,NA,2000
"161",2000-06-13,"comu",0,NA,2000
"162",2000-06-13,"baea",0,NA,2000
"163",2000-06-13,"noga",0,NA,2000
"164",2000-06-13,"corvid",0,NA,2000
"165",2000-06-13,"peepsp",0,NA,2000
"166",2000-06-13,"seals",0,NA,2000
"167",2000-06-13,"colo",0,NA,2000
"168",2000-06-13,"cago",0,NA,2000
"169",2000-06-13,"porpoise",0,NA,2000
"170",2000-06-13,"raptor",0,NA,2000
"171",2000-06-13,"gbhe",0,NA,2000
"172",2000-06-13,"scoter",0,NA,2000
"173",2000-06-13,"shearwater",0,NA,2000
"174",2000-06-13,"wisp",0,NA,2000
"175",2000-06-13,"lbbg",0,NA,2000
"176",2000-06-14,"herg",102,"18 commorants",2000
"177",2000-06-14,"gbbg",0,"18 commorants",2000
"178",2000-06-14,"coei_ad",57,"18 commorants",2000
"179",2000-06-14,"coei_ju",13,"18 commorants",2000
"180",2000-06-14,"blgu",231,"18 commorants",2000
"181",2000-06-14,"puffin",0,"18 commorants",2000
"182",2000-06-14,"dcco",18,"18 commorants",2000
"183",2000-06-14,"ternsp",0,"18 commorants",2000
"184",2000-06-14,"razo",0,"18 commorants",2000
"185",2000-06-14,"lagu",0,"18 commorants",2000
"186",2000-06-14,"comu",0,"18 commorants",2000
"187",2000-06-14,"baea",0,"18 commorants",2000
"188",2000-06-14,"noga",0,"18 commorants",2000
"189",2000-06-14,"corvid",0,"18 commorants",2000
"190",2000-06-14,"peepsp",0,"18 commorants",2000
"191",2000-06-14,"seals",0,"18 commorants",2000
"192",2000-06-14,"colo",0,"18 commorants",2000
"193",2000-06-14,"cago",0,"18 commorants",2000
"194",2000-06-14,"porpoise",0,"18 commorants",2000
"195",2000-06-14,"raptor",0,"18 commorants",2000
"196",2000-06-14,"gbhe",0,"18 commorants",2000
"197",2000-06-14,"scoter",0,"18 commorants",2000
"198",2000-06-14,"shearwater",0,"18 commorants",2000
"199",2000-06-14,"wisp",0,"18 commorants",2000
"200",2000-06-14,"lbbg",0,"18 commorants",2000
"201",2000-06-15,"herg",104,"Sharp shinned Hawk",2000
"202",2000-06-15,"gbbg",0,"Sharp shinned Hawk",2000
"203",2000-06-15,"coei_ad",55,"Sharp shinned Hawk",2000
"204",2000-06-15,"coei_ju",16,"Sharp shinned Hawk",2000
"205",2000-06-15,"blgu",333,"Sharp shinned Hawk",2000
"206",2000-06-15,"puffin",0,"Sharp shinned Hawk",2000
"207",2000-06-15,"dcco",0,"Sharp shinned Hawk",2000
"208",2000-06-15,"ternsp",0,"Sharp shinned Hawk",2000
"209",2000-06-15,"razo",0,"Sharp shinned Hawk",2000
"210",2000-06-15,"lagu",0,"Sharp shinned Hawk",2000
"211",2000-06-15,"comu",0,"Sharp shinned Hawk",2000
"212",2000-06-15,"baea",0,"Sharp shinned Hawk",2000
"213",2000-06-15,"noga",0,"Sharp shinned Hawk",2000
"214",2000-06-15,"corvid",0,"Sharp shinned Hawk",2000
"215",2000-06-15,"peepsp",0,"Sharp shinned Hawk",2000
"216",2000-06-15,"seals",0,"Sharp shinned Hawk",2000
"217",2000-06-15,"colo",0,"Sharp shinned Hawk",2000
"218",2000-06-15,"cago",0,"Sharp shinned Hawk",2000
"219",2000-06-15,"porpoise",0,"Sharp shinned Hawk",2000
"220",2000-06-15,"raptor",0,"Sharp shinned Hawk",2000
"221",2000-06-15,"gbhe",0,"Sharp shinned Hawk",2000
"222",2000-06-15,"scoter",0,"Sharp shinned Hawk",2000
"223",2000-06-15,"shearwater",0,"Sharp shinned Hawk",2000
"224",2000-06-15,"wisp",0,"Sharp shinned Hawk",2000
"225",2000-06-15,"lbbg",0,"Sharp shinned Hawk",2000
"226",2000-06-16,"herg",0,NA,2000
"227",2000-06-16,"gbbg",0,NA,2000
"228",2000-06-16,"coei_ad",0,NA,2000
"229",2000-06-16,"coei_ju",0,NA,2000
"230",2000-06-16,"blgu",0,NA,2000
"231",2000-06-16,"puffin",0,NA,2000
"232",2000-06-16,"dcco",0,NA,2000
"233",2000-06-16,"ternsp",0,NA,2000
"234",2000-06-16,"razo",0,NA,2000
"235",2000-06-16,"lagu",0,NA,2000
"236",2000-06-16,"comu",0,NA,2000
"237",2000-06-16,"baea",0,NA,2000
"238",2000-06-16,"noga",0,NA,2000
"239",2000-06-16,"corvid",0,NA,2000
"240",2000-06-16,"peepsp",0,NA,2000
"241",2000-06-16,"seals",0,NA,2000
"242",2000-06-16,"colo",0,NA,2000
"243",2000-06-16,"cago",0,NA,2000
"244",2000-06-16,"porpoise",0,NA,2000
"245",2000-06-16,"raptor",0,NA,2000
"246",2000-06-16,"gbhe",0,NA,2000
"247",2000-06-16,"scoter",0,NA,2000
"248",2000-06-16,"shearwater",0,NA,2000
"249",2000-06-16,"wisp",0,NA,2000
"250",2000-06-16,"lbbg",0,NA,2000
"251",2000-06-17,"herg",0,NA,2000
"252",2000-06-17,"gbbg",0,NA,2000
"253",2000-06-17,"coei_ad",0,NA,2000
"254",2000-06-17,"coei_ju",0,NA,2000
"255",2000-06-17,"blgu",0,NA,2000
"256",2000-06-17,"puffin",0,NA,2000
"257",2000-06-17,"dcco",0,NA,2000
"258",2000-06-17,"ternsp",0,NA,2000
"259",2000-06-17,"razo",0,NA,2000
"260",2000-06-17,"lagu",0,NA,2000
"261",2000-06-17,"comu",0,NA,2000
"262",2000-06-17,"baea",0,NA,2000
"263",2000-06-17,"noga",0,NA,2000
"264",2000-06-17,"corvid",0,NA,2000
"265",2000-06-17,"peepsp",0,NA,2000
"266",2000-06-17,"seals",0,NA,2000
"267",2000-06-17,"colo",0,NA,2000
"268",2000-06-17,"cago",0,NA,2000
"269",2000-06-17,"porpoise",0,NA,2000
"270",2000-06-17,"raptor",0,NA,2000
"271",2000-06-17,"gbhe",0,NA,2000
"272",2000-06-17,"scoter",0,NA,2000
"273",2000-06-17,"shearwater",0,NA,2000
"274",2000-06-17,"wisp",0,NA,2000
"275",2000-06-17,"lbbg",0,NA,2000
"276",2000-06-18,"herg",93,NA,2000
"277",2000-06-18,"gbbg",0,NA,2000
"278",2000-06-18,"coei_ad",47,NA,2000
"279",2000-06-18,"coei_ju",4,NA,2000
"280",2000-06-18,"blgu",298,NA,2000
"281",2000-06-18,"puffin",0,NA,2000
"282",2000-06-18,"dcco",0,NA,2000
"283",2000-06-18,"ternsp",0,NA,2000
"284",2000-06-18,"razo",0,NA,2000
"285",2000-06-18,"lagu",0,NA,2000
"286",2000-06-18,"comu",0,NA,2000
"287",2000-06-18,"baea",0,NA,2000
"288",2000-06-18,"noga",0,NA,2000
"289",2000-06-18,"corvid",0,NA,2000
"290",2000-06-18,"peepsp",0,NA,2000
"291",2000-06-18,"seals",0,NA,2000
"292",2000-06-18,"colo",0,NA,2000
"293",2000-06-18,"cago",0,NA,2000
"294",2000-06-18,"porpoise",0,NA,2000
"295",2000-06-18,"raptor",0,NA,2000
"296",2000-06-18,"gbhe",0,NA,2000
"297",2000-06-18,"scoter",0,NA,2000
"298",2000-06-18,"shearwater",0,NA,2000
"299",2000-06-18,"wisp",0,NA,2000
"300",2000-06-18,"lbbg",0,NA,2000
"301",2000-06-19,"herg",130,NA,2000
"302",2000-06-19,"gbbg",0,NA,2000
"303",2000-06-19,"coei_ad",77,NA,2000
"304",2000-06-19,"coei_ju",23,NA,2000
"305",2000-06-19,"blgu",277,NA,2000
"306",2000-06-19,"puffin",0,NA,2000
"307",2000-06-19,"dcco",0,NA,2000
"308",2000-06-19,"ternsp",0,NA,2000
"309",2000-06-19,"razo",0,NA,2000
"310",2000-06-19,"lagu",0,NA,2000
"311",2000-06-19,"comu",0,NA,2000
"312",2000-06-19,"baea",0,NA,2000
"313",2000-06-19,"noga",0,NA,2000
"314",2000-06-19,"corvid",0,NA,2000
"315",2000-06-19,"peepsp",0,NA,2000
"316",2000-06-19,"seals",0,NA,2000
"317",2000-06-19,"colo",0,NA,2000
"318",2000-06-19,"cago",0,NA,2000
"319",2000-06-19,"porpoise",0,NA,2000
"320",2000-06-19,"raptor",0,NA,2000
"321",2000-06-19,"gbhe",0,NA,2000
"322",2000-06-19,"scoter",0,NA,2000
"323",2000-06-19,"shearwater",0,NA,2000
"324",2000-06-19,"wisp",0,NA,2000
"325",2000-06-19,"lbbg",0,NA,2000
"326",2000-06-20,"herg",105,NA,2000
"327",2000-06-20,"gbbg",0,NA,2000
"328",2000-06-20,"coei_ad",85,NA,2000
"329",2000-06-20,"coei_ju",22,NA,2000
"330",2000-06-20,"blgu",293,NA,2000
"331",2000-06-20,"puffin",0,NA,2000
"332",2000-06-20,"dcco",0,NA,2000
"333",2000-06-20,"ternsp",0,NA,2000
"334",2000-06-20,"razo",0,NA,2000
"335",2000-06-20,"lagu",0,NA,2000
"336",2000-06-20,"comu",0,NA,2000
"337",2000-06-20,"baea",0,NA,2000
"338",2000-06-20,"noga",0,NA,2000
"339",2000-06-20,"corvid",0,NA,2000
"340",2000-06-20,"peepsp",0,NA,2000
"341",2000-06-20,"seals",0,NA,2000
"342",2000-06-20,"colo",0,NA,2000
"343",2000-06-20,"cago",0,NA,2000
"344",2000-06-20,"porpoise",0,NA,2000
"345",2000-06-20,"raptor",0,NA,2000
"346",2000-06-20,"gbhe",0,NA,2000
"347",2000-06-20,"scoter",0,NA,2000
"348",2000-06-20,"shearwater",0,NA,2000
"349",2000-06-20,"wisp",0,NA,2000
"350",2000-06-20,"lbbg",0,NA,2000
"351",2000-06-21,"herg",95,NA,2000
"352",2000-06-21,"gbbg",0,NA,2000
"353",2000-06-21,"coei_ad",68,NA,2000
"354",2000-06-21,"coei_ju",30,NA,2000
"355",2000-06-21,"blgu",389,NA,2000
"356",2000-06-21,"puffin",0,NA,2000
"357",2000-06-21,"dcco",0,NA,2000
"358",2000-06-21,"ternsp",0,NA,2000
"359",2000-06-21,"razo",0,NA,2000
"360",2000-06-21,"lagu",0,NA,2000
"361",2000-06-21,"comu",0,NA,2000
"362",2000-06-21,"baea",0,NA,2000
"363",2000-06-21,"noga",0,NA,2000
"364",2000-06-21,"corvid",0,NA,2000
"365",2000-06-21,"peepsp",0,NA,2000
"366",2000-06-21,"seals",0,NA,2000
"367",2000-06-21,"colo",0,NA,2000
"368",2000-06-21,"cago",0,NA,2000
"369",2000-06-21,"porpoise",0,NA,2000
"370",2000-06-21,"raptor",0,NA,2000
"371",2000-06-21,"gbhe",0,NA,2000
"372",2000-06-21,"scoter",0,NA,2000
"373",2000-06-21,"shearwater",0,NA,2000
"374",2000-06-21,"wisp",0,NA,2000
"375",2000-06-21,"lbbg",0,NA,2000
"376",2000-06-22,"herg",0,NA,2000
"377",2000-06-22,"gbbg",0,NA,2000
"378",2000-06-22,"coei_ad",0,NA,2000
"379",2000-06-22,"coei_ju",0,NA,2000
"380",2000-06-22,"blgu",0,NA,2000
"381",2000-06-22,"puffin",0,NA,2000
"382",2000-06-22,"dcco",0,NA,2000
"383",2000-06-22,"ternsp",0,NA,2000
"384",2000-06-22,"razo",0,NA,2000
"385",2000-06-22,"lagu",0,NA,2000
"386",2000-06-22,"comu",0,NA,2000
"387",2000-06-22,"baea",0,NA,2000
"388",2000-06-22,"noga",0,NA,2000
"389",2000-06-22,"corvid",0,NA,2000
"390",2000-06-22,"peepsp",0,NA,2000
"391",2000-06-22,"seals",0,NA,2000
"392",2000-06-22,"colo",0,NA,2000
"393",2000-06-22,"cago",0,NA,2000
"394",2000-06-22,"porpoise",0,NA,2000
"395",2000-06-22,"raptor",0,NA,2000
"396",2000-06-22,"gbhe",0,NA,2000
"397",2000-06-22,"scoter",0,NA,2000
"398",2000-06-22,"shearwater",0,NA,2000
"399",2000-06-22,"wisp",0,NA,2000
"400",2000-06-22,"lbbg",0,NA,2000
"401",2000-06-23,"herg",104,NA,2000
"402",2000-06-23,"gbbg",0,NA,2000
"403",2000-06-23,"coei_ad",85,NA,2000
"404",2000-06-23,"coei_ju",20,NA,2000
"405",2000-06-23,"blgu",181,NA,2000
"406",2000-06-23,"puffin",0,NA,2000
"407",2000-06-23,"dcco",0,NA,2000
"408",2000-06-23,"ternsp",0,NA,2000
"409",2000-06-23,"razo",0,NA,2000
"410",2000-06-23,"lagu",0,NA,2000
"411",2000-06-23,"comu",0,NA,2000
"412",2000-06-23,"baea",0,NA,2000
"413",2000-06-23,"noga",0,NA,2000
"414",2000-06-23,"corvid",0,NA,2000
"415",2000-06-23,"peepsp",0,NA,2000
"416",2000-06-23,"seals",0,NA,2000
"417",2000-06-23,"colo",0,NA,2000
"418",2000-06-23,"cago",0,NA,2000
"419",2000-06-23,"porpoise",0,NA,2000
"420",2000-06-23,"raptor",0,NA,2000
"421",2000-06-23,"gbhe",0,NA,2000
"422",2000-06-23,"scoter",0,NA,2000
"423",2000-06-23,"shearwater",0,NA,2000
"424",2000-06-23,"wisp",0,NA,2000
"425",2000-06-23,"lbbg",0,NA,2000
"426",2000-06-24,"herg",136,NA,2000
"427",2000-06-24,"gbbg",0,NA,2000
"428",2000-06-24,"coei_ad",89,NA,2000
"429",2000-06-24,"coei_ju",20,NA,2000
"430",2000-06-24,"blgu",258,NA,2000
"431",2000-06-24,"puffin",0,NA,2000
"432",2000-06-24,"dcco",0,NA,2000
"433",2000-06-24,"ternsp",0,NA,2000
"434",2000-06-24,"razo",0,NA,2000
"435",2000-06-24,"lagu",0,NA,2000
"436",2000-06-24,"comu",0,NA,2000
"437",2000-06-24,"baea",0,NA,2000
"438",2000-06-24,"noga",0,NA,2000
"439",2000-06-24,"corvid",0,NA,2000
"440",2000-06-24,"peepsp",0,NA,2000
"441",2000-06-24,"seals",0,NA,2000
"442",2000-06-24,"colo",0,NA,2000
"443",2000-06-24,"cago",0,NA,2000
"444",2000-06-24,"porpoise",0,NA,2000
"445",2000-06-24,"raptor",0,NA,2000
"446",2000-06-24,"gbhe",0,NA,2000
"447",2000-06-24,"scoter",0,NA,2000
"448",2000-06-24,"shearwater",0,NA,2000
"449",2000-06-24,"wisp",0,NA,2000
"450",2000-06-24,"lbbg",0,NA,2000
"451",2000-06-25,"herg",186,NA,2000
"452",2000-06-25,"gbbg",0,NA,2000
"453",2000-06-25,"coei_ad",82,NA,2000
"454",2000-06-25,"coei_ju",20,NA,2000
"455",2000-06-25,"blgu",114,NA,2000
"456",2000-06-25,"puffin",0,NA,2000
"457",2000-06-25,"dcco",0,NA,2000
"458",2000-06-25,"ternsp",0,NA,2000
"459",2000-06-25,"razo",0,NA,2000
"460",2000-06-25,"lagu",0,NA,2000
"461",2000-06-25,"comu",0,NA,2000
"462",2000-06-25,"baea",0,NA,2000
"463",2000-06-25,"noga",0,NA,2000
"464",2000-06-25,"corvid",0,NA,2000
"465",2000-06-25,"peepsp",0,NA,2000
"466",2000-06-25,"seals",0,NA,2000
"467",2000-06-25,"colo",0,NA,2000
"468",2000-06-25,"cago",0,NA,2000
"469",2000-06-25,"porpoise",0,NA,2000
"470",2000-06-25,"raptor",0,NA,2000
"471",2000-06-25,"gbhe",0,NA,2000
"472",2000-06-25,"scoter",0,NA,2000
"473",2000-06-25,"shearwater",0,NA,2000
"474",2000-06-25,"wisp",0,NA,2000
"475",2000-06-25,"lbbg",0,NA,2000
"476",2000-06-26,"herg",153,NA,2000
"477",2000-06-26,"gbbg",0,NA,2000
"478",2000-06-26,"coei_ad",0,NA,2000
"479",2000-06-26,"coei_ju",0,NA,2000
"480",2000-06-26,"blgu",259,NA,2000
"481",2000-06-26,"puffin",0,NA,2000
"482",2000-06-26,"dcco",0,NA,2000
"483",2000-06-26,"ternsp",0,NA,2000
"484",2000-06-26,"razo",0,NA,2000
"485",2000-06-26,"lagu",0,NA,2000
"486",2000-06-26,"comu",0,NA,2000
"487",2000-06-26,"baea",0,NA,2000
"488",2000-06-26,"noga",0,NA,2000
"489",2000-06-26,"corvid",0,NA,2000
"490",2000-06-26,"peepsp",0,NA,2000
"491",2000-06-26,"seals",0,NA,2000
"492",2000-06-26,"colo",0,NA,2000
"493",2000-06-26,"cago",0,NA,2000
"494",2000-06-26,"porpoise",0,NA,2000
"495",2000-06-26,"raptor",0,NA,2000
"496",2000-06-26,"gbhe",0,NA,2000
"497",2000-06-26,"scoter",0,NA,2000
"498",2000-06-26,"shearwater",0,NA,2000
"499",2000-06-26,"wisp",0,NA,2000
"500",2000-06-26,"lbbg",0,NA,2000
"501",2000-06-27,"herg",0,NA,2000
"502",2000-06-27,"gbbg",0,NA,2000
"503",2000-06-27,"coei_ad",0,NA,2000
"504",2000-06-27,"coei_ju",0,NA,2000
"505",2000-06-27,"blgu",0,NA,2000
"506",2000-06-27,"puffin",0,NA,2000
"507",2000-06-27,"dcco",0,NA,2000
"508",2000-06-27,"ternsp",0,NA,2000
"509",2000-06-27,"razo",0,NA,2000
"510",2000-06-27,"lagu",0,NA,2000
"511",2000-06-27,"comu",0,NA,2000
"512",2000-06-27,"baea",0,NA,2000
"513",2000-06-27,"noga",0,NA,2000
"514",2000-06-27,"corvid",0,NA,2000
"515",2000-06-27,"peepsp",0,NA,2000
"516",2000-06-27,"seals",0,NA,2000
"517",2000-06-27,"colo",0,NA,2000
"518",2000-06-27,"cago",0,NA,2000
"519",2000-06-27,"porpoise",0,NA,2000
"520",2000-06-27,"raptor",0,NA,2000
"521",2000-06-27,"gbhe",0,NA,2000
"522",2000-06-27,"scoter",0,NA,2000
"523",2000-06-27,"shearwater",0,NA,2000
"524",2000-06-27,"wisp",0,NA,2000
"525",2000-06-27,"lbbg",0,NA,2000
"526",2000-06-28,"herg",184,NA,2000
"527",2000-06-28,"gbbg",0,NA,2000
"528",2000-06-28,"coei_ad",32,NA,2000
"529",2000-06-28,"coei_ju",0,NA,2000
"530",2000-06-28,"blgu",307,NA,2000
"531",2000-06-28,"puffin",0,NA,2000
"532",2000-06-28,"dcco",0,NA,2000
"533",2000-06-28,"ternsp",0,NA,2000
"534",2000-06-28,"razo",0,NA,2000
"535",2000-06-28,"lagu",0,NA,2000
"536",2000-06-28,"comu",0,NA,2000
"537",2000-06-28,"baea",0,NA,2000
"538",2000-06-28,"noga",0,NA,2000
"539",2000-06-28,"corvid",0,NA,2000
"540",2000-06-28,"peepsp",0,NA,2000
"541",2000-06-28,"seals",0,NA,2000
"542",2000-06-28,"colo",0,NA,2000
"543",2000-06-28,"cago",0,NA,2000
"544",2000-06-28,"porpoise",0,NA,2000
"545",2000-06-28,"raptor",0,NA,2000
"546",2000-06-28,"gbhe",0,NA,2000
"547",2000-06-28,"scoter",0,NA,2000
"548",2000-06-28,"shearwater",0,NA,2000
"549",2000-06-28,"wisp",0,NA,2000
"550",2000-06-28,"lbbg",0,NA,2000
"551",2000-06-29,"herg",181,NA,2000
"552",2000-06-29,"gbbg",0,NA,2000
"553",2000-06-29,"coei_ad",66,NA,2000
"554",2000-06-29,"coei_ju",5,NA,2000
"555",2000-06-29,"blgu",252,NA,2000
"556",2000-06-29,"puffin",0,NA,2000
"557",2000-06-29,"dcco",0,NA,2000
"558",2000-06-29,"ternsp",0,NA,2000
"559",2000-06-29,"razo",0,NA,2000
"560",2000-06-29,"lagu",0,NA,2000
"561",2000-06-29,"comu",0,NA,2000
"562",2000-06-29,"baea",0,NA,2000
"563",2000-06-29,"noga",0,NA,2000
"564",2000-06-29,"corvid",0,NA,2000
"565",2000-06-29,"peepsp",0,NA,2000
"566",2000-06-29,"seals",0,NA,2000
"567",2000-06-29,"colo",0,NA,2000
"568",2000-06-29,"cago",0,NA,2000
"569",2000-06-29,"porpoise",0,NA,2000
"570",2000-06-29,"raptor",0,NA,2000
"571",2000-06-29,"gbhe",0,NA,2000
"572",2000-06-29,"scoter",0,NA,2000
"573",2000-06-29,"shearwater",0,NA,2000
"574",2000-06-29,"wisp",0,NA,2000
"575",2000-06-29,"lbbg",0,NA,2000
"576",2000-06-30,"herg",0,NA,2000
"577",2000-06-30,"gbbg",0,NA,2000
"578",2000-06-30,"coei_ad",0,NA,2000
"579",2000-06-30,"coei_ju",0,NA,2000
"580",2000-06-30,"blgu",0,NA,2000
"581",2000-06-30,"puffin",0,NA,2000
"582",2000-06-30,"dcco",0,NA,2000
"583",2000-06-30,"ternsp",0,NA,2000
"584",2000-06-30,"razo",0,NA,2000
"585",2000-06-30,"lagu",0,NA,2000
"586",2000-06-30,"comu",0,NA,2000
"587",2000-06-30,"baea",0,NA,2000
"588",2000-06-30,"noga",0,NA,2000
"589",2000-06-30,"corvid",0,NA,2000
"590",2000-06-30,"peepsp",0,NA,2000
"591",2000-06-30,"seals",0,NA,2000
"592",2000-06-30,"colo",0,NA,2000
"593",2000-06-30,"cago",0,NA,2000
"594",2000-06-30,"porpoise",0,NA,2000
"595",2000-06-30,"raptor",0,NA,2000
"596",2000-06-30,"gbhe",0,NA,2000
"597",2000-06-30,"scoter",0,NA,2000
"598",2000-06-30,"shearwater",0,NA,2000
"599",2000-06-30,"wisp",0,NA,2000
"600",2000-06-30,"lbbg",0,NA,2000
"601",2000-07-01,"herg",163,NA,2000
"602",2000-07-01,"gbbg",0,NA,2000
"603",2000-07-01,"coei_ad",125,NA,2000
"604",2000-07-01,"coei_ju",7,NA,2000
"605",2000-07-01,"blgu",170,NA,2000
"606",2000-07-01,"puffin",0,NA,2000
"607",2000-07-01,"dcco",0,NA,2000
"608",2000-07-01,"ternsp",0,NA,2000
"609",2000-07-01,"razo",0,NA,2000
"610",2000-07-01,"lagu",0,NA,2000
"611",2000-07-01,"comu",0,NA,2000
"612",2000-07-01,"baea",0,NA,2000
"613",2000-07-01,"noga",0,NA,2000
"614",2000-07-01,"corvid",0,NA,2000
"615",2000-07-01,"peepsp",0,NA,2000
"616",2000-07-01,"seals",0,NA,2000
"617",2000-07-01,"colo",0,NA,2000
"618",2000-07-01,"cago",0,NA,2000
"619",2000-07-01,"porpoise",0,NA,2000
"620",2000-07-01,"raptor",0,NA,2000
"621",2000-07-01,"gbhe",0,NA,2000
"622",2000-07-01,"scoter",0,NA,2000
"623",2000-07-01,"shearwater",0,NA,2000
"624",2000-07-01,"wisp",0,NA,2000
"625",2000-07-01,"lbbg",0,NA,2000
"626",2000-07-02,"herg",138,NA,2000
"627",2000-07-02,"gbbg",0,NA,2000
"628",2000-07-02,"coei_ad",172,NA,2000
"629",2000-07-02,"coei_ju",6,NA,2000
"630",2000-07-02,"blgu",205,NA,2000
"631",2000-07-02,"puffin",0,NA,2000
"632",2000-07-02,"dcco",0,NA,2000
"633",2000-07-02,"ternsp",0,NA,2000
"634",2000-07-02,"razo",0,NA,2000
"635",2000-07-02,"lagu",0,NA,2000
"636",2000-07-02,"comu",0,NA,2000
"637",2000-07-02,"baea",0,NA,2000
"638",2000-07-02,"noga",0,NA,2000
"639",2000-07-02,"corvid",0,NA,2000
"640",2000-07-02,"peepsp",0,NA,2000
"641",2000-07-02,"seals",0,NA,2000
"642",2000-07-02,"colo",0,NA,2000
"643",2000-07-02,"cago",0,NA,2000
"644",2000-07-02,"porpoise",0,NA,2000
"645",2000-07-02,"raptor",0,NA,2000
"646",2000-07-02,"gbhe",0,NA,2000
"647",2000-07-02,"scoter",0,NA,2000
"648",2000-07-02,"shearwater",0,NA,2000
"649",2000-07-02,"wisp",0,NA,2000
"650",2000-07-02,"lbbg",0,NA,2000
